          ;       19616;   ;Filtro    ;Inicio                                  ;31052013      ;110740;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       21263;   ;Filtro    ;Inicio                                  ;31052013      ;112455;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       21263;   ;Filtro    ;tbk_param.txt                           ;31052013      ;112455;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       21263;   ;Filtro    ;Terminado                               ;31052013      ;112455;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       21263;   ;sanitiza  ;inicio                                  ;31052013      ;112455;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       21263;   ;sanitiza  ;Array                                   ;31052013      ;112455;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       21263;   ;sanitiza  ;Fin                                     ;31052013      ;112455;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
0013895858;       21263;   ;pago      ;inicio                                  ;31052013      ;112455;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
0013895858;       21263;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112455;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
0013895858;       21263;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112455;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
0013895858;       21263;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112455;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
0013895858;       21263;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112455;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
0013895858;       21263;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112455;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
0013895858;       21263;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112455;10.170.1.9     ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
0013895858;       21263;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112510;10.170.1.9     ;OK ;597026007976        ;Datos validados                                                         
0013895858;       21263;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112510;10.170.1.9     ;OK ;597026007976        ;Token=e19527d5a56a573b6c7120704c63ac5c60ca053a023413e94f2d5d10852a6591  
0013895858;       21263;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112510;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
0013895858;       21263;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112510;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       21292;   ;resultado ;Desencriptando                          ;31052013      ;112626;10.170.1.9     ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       21292;   ;resultado ;Validacion                              ;31052013      ;112626;10.170.1.9     ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       21292;   ;resultado ;OC_20130531112450                       ;31052013      ;112626;10.170.1.9     ;OK ;                    ;Parseo de los datos                                                     
          ;       21292;   ;resultado ;OC_20130531112450                       ;31052013      ;112626;10.170.1.9     ;OK ;                    ;http://10.170.1.12:3000/check.html                                      
13895858  ;       21292;   ;transacc  ;13895858                                ;31052013      ;112626;10.170.1.9     ;OK ;597026007976        ;conectandose al port :(80)                                              
13895858  ;       21292;   ;resultado ;logro abrir_conexion                    ;31052013      ;112626;10.170.1.9     ; 0 ;597026007976        ;Abrio socket para conex-com                                             
13895858  ;       21292;   ;transacc  ;13895858                                ;31052013      ;112626;10.170.1.9     ;OK ;597026007976        ;POST a url http://10.170.1.12:3000/check.html                           
13895858  ;       21292;   ;transacc  ;13895858                                ;31052013      ;112626;10.170.1.9     ;OK ;597026007976        ;mensaje enviado                                                         
          ;       21292;   ;resultado ;OC_20130531112450                       ;31052013      ;112642;10.170.1.9     ;OK ;                    ;tienda NO acepto transaccion                                            
          ;       21292;   ;resultado ;OC_20130531112450                       ;31052013      ;112642;10.170.1.9     ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
13895858  ;       21292;   ;resultado ;datoscom                                ;31052013      ;112642;10.170.1.9     ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;       21292;   ;resultado ;OC_20130531112450                       ;31052013      ;112642;10.170.1.9     ;ERR;                    ;46                                                                      
          ;       21343;   ;Filtro    ;Inicio                                  ;31052013      ;112730;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       21343;   ;Filtro    ;tbk_param.txt                           ;31052013      ;112730;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       21343;   ;Filtro    ;Terminado                               ;31052013      ;112730;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       21343;   ;sanitiza  ;inicio                                  ;31052013      ;112730;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       21343;   ;sanitiza  ;Array                                   ;31052013      ;112730;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       21343;   ;sanitiza  ;Fin                                     ;31052013      ;112730;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
0014050447;       21343;   ;pago      ;inicio                                  ;31052013      ;112730;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
0014050447;       21343;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112730;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
0014050447;       21343;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112730;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
0014050447;       21343;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112730;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
0014050447;       21343;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112730;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
0014050447;       21343;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112730;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
0014050447;       21343;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112730;10.170.1.9     ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
0014050447;       21343;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112738;10.170.1.9     ;OK ;597026007976        ;Datos validados                                                         
0014050447;       21343;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112738;10.170.1.9     ;OK ;597026007976        ;Token=e764529a54cf5ac7efcc462bf0c810fd49959427f2c503ae10d2439e531cc3f1  
0014050447;       21343;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112738;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
0014050447;       21343;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;112738;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       21403;   ;Filtro    ;Inicio                                  ;31052013      ;113025;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       21403;   ;Filtro    ;tbk_param.txt                           ;31052013      ;113025;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       21403;   ;Filtro    ;Terminado                               ;31052013      ;113025;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       21403;   ;sanitiza  ;inicio                                  ;31052013      ;113025;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       21403;   ;sanitiza  ;Array                                   ;31052013      ;113025;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       21403;   ;sanitiza  ;Fin                                     ;31052013      ;113025;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
0014225823;       21403;   ;pago      ;inicio                                  ;31052013      ;113025;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
0014225823;       21403;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;113025;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
0014225823;       21403;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;113025;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
0014225823;       21403;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;113025;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
0014225823;       21403;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;113025;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
0014225823;       21403;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;113025;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
0014225823;       21403;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;113025;10.170.1.9     ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
0014225823;       21403;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;113036;10.170.1.9     ;OK ;597026007976        ;Datos validados                                                         
0014225823;       21403;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;113036;10.170.1.9     ;OK ;597026007976        ;Token=e5e70fc4ea0d0edf077d1e28460fa599e965bc99c2fdf5b59ddccb1a389dfc89  
0014225823;       21403;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;113036;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
0014225823;       21403;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;113036;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       21514;   ;resultado ;Desencriptando                          ;31052013      ;113204;10.170.1.9     ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       21514;   ;resultado ;Validacion                              ;31052013      ;113204;10.170.1.9     ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       21514;   ;resultado ;OC_20130531113023                       ;31052013      ;113204;10.170.1.9     ;OK ;                    ;Parseo de los datos                                                     
          ;       21514;   ;resultado ;OC_20130531113023                       ;31052013      ;113204;10.170.1.9     ;OK ;                    ;http://10.170.1.12:3000/check.html                                      
14225823  ;       21514;   ;transacc  ;14225823                                ;31052013      ;113204;10.170.1.9     ;OK ;597026007976        ;conectandose al port :(80)                                              
14225823  ;       21514;   ;resultado ;logro abrir_conexion                    ;31052013      ;113204;10.170.1.9     ; 0 ;597026007976        ;Abrio socket para conex-com                                             
14225823  ;       21514;   ;transacc  ;14225823                                ;31052013      ;113204;10.170.1.9     ;OK ;597026007976        ;POST a url http://10.170.1.12:3000/check.html                           
14225823  ;       21514;   ;transacc  ;14225823                                ;31052013      ;113204;10.170.1.9     ;OK ;597026007976        ;mensaje enviado                                                         
          ;       21514;   ;resultado ;OC_20130531113023                       ;31052013      ;113205;10.170.1.9     ;OK ;                    ;tienda NO acepto transaccion                                            
          ;       21514;   ;resultado ;OC_20130531113023                       ;31052013      ;113205;10.170.1.9     ;OK ;                    ;respuesta enviada a TBK (ERR)                                           
14225823  ;       21514;   ;resultado ;datoscom                                ;31052013      ;113205;10.170.1.9     ;Ok ;597026007976        ;Error al obtener ack (46)                                               
          ;       21514;   ;resultado ;OC_20130531113023                       ;31052013      ;113205;10.170.1.9     ;ERR;                    ;46                                                                      
          ;       25768;   ;Filtro    ;Inicio                                  ;31052013      ;122347;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       25768;   ;Filtro    ;tbk_param.txt                           ;31052013      ;122347;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       25768;   ;Filtro    ;Terminado                               ;31052013      ;122347;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       25768;   ;sanitiza  ;inicio                                  ;31052013      ;122347;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       25768;   ;sanitiza  ;Array                                   ;31052013      ;122347;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       25768;   ;sanitiza  ;Fin                                     ;31052013      ;122347;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
0017427353;       25768;   ;pago      ;inicio                                  ;31052013      ;122347;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
0017427353;       25768;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122347;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
0017427353;       25768;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122347;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
0017427353;       25768;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122347;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
0017427353;       25768;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122347;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
0017427353;       25768;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122347;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
0017427353;       25768;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122347;10.170.1.9     ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
0017427353;       25768;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122401;10.170.1.9     ;OK ;597026007976        ;Datos validados                                                         
0017427353;       25768;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122401;10.170.1.9     ;OK ;597026007976        ;Token=e18e3ca1e9b8404eb47185c31ab948b3ba1db0ec935b2d96ae88a67106e987e7  
0017427353;       25768;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122401;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
0017427353;       25768;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122401;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       25789;   ;Filtro    ;Inicio                                  ;31052013      ;122441;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       25789;   ;Filtro    ;tbk_param.txt                           ;31052013      ;122441;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       25789;   ;Filtro    ;Terminado                               ;31052013      ;122441;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       25789;   ;sanitiza  ;inicio                                  ;31052013      ;122441;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       25789;   ;sanitiza  ;Array                                   ;31052013      ;122441;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       25789;   ;sanitiza  ;Fin                                     ;31052013      ;122441;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
0017481685;       25789;   ;pago      ;inicio                                  ;31052013      ;122441;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
0017481685;       25789;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122441;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
0017481685;       25789;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122441;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
0017481685;       25789;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122441;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
0017481685;       25789;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122441;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
0017481685;       25789;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122441;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
0017481685;       25789;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122441;10.170.1.9     ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
0017481685;       25789;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122449;10.170.1.9     ;OK ;597026007976        ;Datos validados                                                         
0017481685;       25789;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122449;10.170.1.9     ;OK ;597026007976        ;Token=e75b989183a19e343137585292ec2a0610515e38b0211d2b1dcd0872950a99c0  
0017481685;       25789;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122449;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
0017481685;       25789;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122449;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       25806;   ;Filtro    ;Inicio                                  ;31052013      ;122527;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       25806;   ;Filtro    ;tbk_param.txt                           ;31052013      ;122527;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       25806;   ;Filtro    ;Terminado                               ;31052013      ;122527;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       25806;   ;sanitiza  ;inicio                                  ;31052013      ;122527;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       25806;   ;sanitiza  ;Array                                   ;31052013      ;122527;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       25806;   ;sanitiza  ;Fin                                     ;31052013      ;122527;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
0017527830;       25806;   ;pago      ;inicio                                  ;31052013      ;122527;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
0017527830;       25806;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122527;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
0017527830;       25806;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122527;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
0017527830;       25806;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122527;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
0017527830;       25806;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122527;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
0017527830;       25806;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122527;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
0017527830;       25806;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122527;10.170.1.9     ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
0017527830;       25806;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122536;10.170.1.9     ;OK ;597026007976        ;Datos validados                                                         
0017527830;       25806;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122536;10.170.1.9     ;OK ;597026007976        ;Token=ee2763fb46f15c0ff03effd73311dab7e18f28aa7d3a4a430db316e6a6ac27ec  
0017527830;       25806;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122536;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
0017527830;       25806;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;122536;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       25833;   ;resultado ;Desencriptando                          ;31052013      ;122647;10.170.1.9     ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       25833;   ;resultado ;Validacion                              ;31052013      ;122647;10.170.1.9     ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       25833;   ;resultado ;OC_20130531122525                       ;31052013      ;122647;10.170.1.9     ;OK ;                    ;Parseo de los datos                                                     
          ;       25833;   ;resultado ;OC_20130531122525                       ;31052013      ;122647;10.170.1.9     ;OK ;                    ;http://10.170.1.12:3000/check.html                                      
17527830  ;       25833;   ;transacc  ;17527830                                ;31052013      ;122647;10.170.1.9     ;OK ;597026007976        ;conectandose al port :(3000)                                            
17527830  ;       25833;   ;resultado ;logro abrir_conexion                    ;31052013      ;122647;10.170.1.9     ; 0 ;597026007976        ;Abrio socket para conex-com                                             
17527830  ;       25833;   ;transacc  ;17527830                                ;31052013      ;122647;10.170.1.9     ;OK ;597026007976        ;POST a url http://10.170.1.12:3000/check.html                           
17527830  ;       25833;   ;transacc  ;17527830                                ;31052013      ;122647;10.170.1.9     ;OK ;597026007976        ;mensaje enviado                                                         
17527830  ;       25833;   ;transacc  ;17527830                                ;31052013      ;122647;10.170.1.9     ;OK ;597026007976        ;Llego ACK del Comercio                                                  
17527830  ;       25833;   ;resultado ;OC_20130531122525                       ;31052013      ;122647;10.170.1.9     ;OK ;597026007976        ;tienda acepto transaccion                                               
17527830  ;       25833;   ;resultado ;OC_20130531122525                       ;31052013      ;122647;10.170.1.9     ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
17527830  ;       25833;   ;resultado ;OC_20130531122525                       ;31052013      ;122647;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       25921;   ;Filtro    ;Inicio                                  ;31052013      ;123059;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       25921;   ;Filtro    ;tbk_param.txt                           ;31052013      ;123059;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       25921;   ;Filtro    ;Terminado                               ;31052013      ;123059;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       25921;   ;sanitiza  ;inicio                                  ;31052013      ;123059;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       25921;   ;sanitiza  ;Array                                   ;31052013      ;123059;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       25921;   ;sanitiza  ;Fin                                     ;31052013      ;123059;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
0017859616;       25921;   ;pago      ;inicio                                  ;31052013      ;123059;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
0017859616;       25921;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123059;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
0017859616;       25921;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123059;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
0017859616;       25921;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123059;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
0017859616;       25921;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123059;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
0017859616;       25921;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123059;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
0017859616;       25921;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123059;10.170.1.9     ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
0017859616;       25921;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123110;10.170.1.9     ;OK ;597026007976        ;Datos validados                                                         
0017859616;       25921;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123110;10.170.1.9     ;OK ;597026007976        ;Token=ed7d6f984a676163495189f457083f6b042406c649fab27fa03092128affabde  
0017859616;       25921;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123110;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
0017859616;       25921;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123110;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       25966;   ;resultado ;Desencriptando                          ;31052013      ;123308;10.170.1.9     ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       25966;   ;resultado ;Validacion                              ;31052013      ;123308;10.170.1.9     ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       25966;   ;resultado ;OC_20130531123057                       ;31052013      ;123308;10.170.1.9     ;OK ;                    ;Parseo de los datos                                                     
